user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,class
228269,2015-01-02 10:18:40,2015-03-20 22:30:13,36,BAJHWNWJZYRFF,SEO,Chrome,M,19,2007548404.2886,0
28593,2015-03-19 19:19:25,2015-06-29 21:05:51,32,LPJZEFDFOOCOD,SEO,FireFox,M,21,3988559902.90784,0
28759,2015-05-31 15:19:57,2015-08-18 14:47:46,35,HVJMPJYSTTQDN,Ads,Safari,M,47,3179309090.7880697,0
342282,2015-02-19 13:34:25,2015-06-05 12:45:49,53,ICSJHQZHUMIZG,Direct,FireFox,M,43,1338616091.82562,0
226757,2015-07-11 09:58:53,2015-08-17 01:27:21,60,EFXBUYPGCFEQX,SEO,FireFox,F,32,924497446.383939,0
134555,2015-03-18 02:24:19,2015-04-29 04:22:23,14,VZLGAXDVMINXD,SEO,Safari,F,23,3521196240.07189,0
43513,2015-05-26 14:38:34,2015-06-10 09:23:50,24,CZYQTLYMDZVIK,Ads,Chrome,F,48,75394969.6428283,0
264440,2015-03-28 15:59:46,2015-07-22 13:23:32,24,NCVFYCEKWRQNA,SEO,Chrome,M,47,3187898181.74336,0
74208,2015-04-05 17:26:48,2015-07-23 13:37:54,19,WPKOESSRUYTVI,Direct,IE,M,25,531327589.834307,0
240551,2015-06-09 05:28:28,2015-09-22 23:24:50,11,PAQVXGZNAGDYX,Ads,Safari,F,29,3892015148.7951603,0
196335,2015-05-23 22:02:27,2015-06-19 00:49:57,73,XZELVCXTGGUUT,Ads,Safari,M,34,1160443537.78656,0
118858,2015-01-04 12:43:22,2015-01-22 08:57:42,59,ICKQKQFDHGZLR,Direct,Chrome,F,18,240237166.768257,0
378975,2015-02-05 00:07:04,2015-02-25 02:17:35,23,LFMLNGPWZCCBI,Direct,FireFox,M,26,4235850404.8166103,0
71208,2015-03-01 17:21:39,2015-06-07 04:48:09,12,RQIYCTYDSBEID,SEO,Safari,F,27,4129174657.4367,0
230787,2015-07-03 19:19:12,2015-07-04 06:51:50,33,UTFXLYFVOTHNF,Ads,Chrome,M,44,818973546.1072481,0
64384,2015-05-15 02:32:18,2015-07-23 16:41:50,39,JDAAWXJPBPDFL,SEO,Safari,M,35,2543802480.15372,0
208630,2015-05-31 17:42:35,2015-09-14 07:16:57,43,PUIAILVKTKZIF,SEO,Chrome,M,31,3862950787.18769,0
7266,2015-06-27 08:13:45,2015-08-20 19:04:37,34,SPAYECPWQFLFX,Ads,IE,F,24,479636689.53251904,0
313194,2015-06-23 20:12:50,2015-08-20 20:09:22,52,OWAGTPGAPVTDI,SEO,Safari,M,32,3899657994.89821,0
176677,2015-01-08 22:29:31,2015-01-08 22:29:32,49,BQFVIFYBACRXO,SEO,FireFox,M,51,509116204.634778,1
83619,2015-02-15 04:23:33,2015-04-24 20:39:30,50,GYEDNOZCBKSOP,Ads,IE,M,33,3000215472.5773,0
332957,2015-02-24 08:14:48,2015-05-24 09:23:59,34,BGDEEULSTGGRA,Direct,IE,F,34,1211842912.19964,0
246426,2015-07-24 07:03:05,2015-10-18 02:49:42,65,IBYINFMDSCWXV,Ads,Chrome,F,25,2390459369.36135,0
152078,2015-01-07 04:55:49,2015-01-12 16:57:22,58,RSNEGFWPXJKKV,Direct,Chrome,M,28,1812099541.02907,0
87236,2015-03-25 06:28:14,2015-07-15 18:46:00,27,QJRVBLPRZKBHU,Ads,Chrome,M,37,1590812464.1549401,0
382318,2015-03-11 09:14:21,2015-07-05 06:40:40,45,BEQSVODHJHGTI,Ads,Chrome,M,29,1750220060.40545,0
58099,2015-08-06 04:23:36,2015-11-11 21:06:23,15,VEAKORHBRUWWK,SEO,Chrome,F,31,1549229795.1494699,0
367035,2015-07-22 13:04:45,2015-09-22 07:30:36,46,QZGFDRKKZPZLX,Ads,IE,M,28,837614127.6197879,0
63360,2015-01-13 18:45:12,2015-02-15 07:15:45,44,SMYZELCENECJJ,SEO,Chrome,M,21,660744431.77858,0
182886,2015-04-23 16:32:49,2015-06-29 12:29:53,23,UNWBUWMTQUDTF,SEO,IE,F,26,1960269879.49935,0
192728,2015-06-12 13:07:23,2015-06-16 03:28:57,30,VGFZIMJQFNAXP,Direct,Safari,F,33,2118608233.58048,0
292332,2015-05-10 16:42:14,2015-08-11 09:40:24,35,CCTQKAOVDGOOV,Ads,IE,M,42,420381141.720675,0
129992,2015-08-01 23:04:26,2015-09-09 02:18:17,28,OOVOAOJJHDNIC,SEO,Chrome,F,33,3961305083.49329,0
84387,2015-05-24 05:24:56,2015-09-01 03:23:01,50,BRZLCIREXJYFG,Ads,IE,F,36,556537884.862913,0
380050,2015-01-04 03:54:50,2015-04-07 21:53:05,74,KIPATDYNISFMR,Ads,IE,M,19,1502054989.58729,0
35646,2015-01-04 15:01:46,2015-01-16 08:22:37,32,CQTUVBYIWWWBC,SEO,IE,F,42,348493400.685206,1
35163,2015-03-20 13:49:21,2015-06-15 04:46:19,27,PNXIEIVEVPZVY,SEO,Chrome,F,39,1151652526.54499,0
399604,2015-02-23 05:08:22,2015-06-21 00:58:33,10,XBBAXGDKDAKZN,SEO,IE,M,31,3059699029.17864,0
236252,2015-06-22 23:23:36,2015-09-04 23:27:47,69,QEDITWYGTPSPY,Direct,IE,M,25,124005720.78446399,0
195197,2015-01-22 08:49:22,2015-02-04 17:52:52,41,UMQDOTLESMLSK,SEO,IE,M,26,1579925385.2739,0
359107,2015-02-12 00:00:13,2015-04-15 18:53:36,15,GYEWLCTXFBRYI,Ads,Chrome,F,41,2072683305.4347699,0
379400,2015-08-09 12:24:39,2015-08-21 18:18:20,33,UCWZAFRTRYUSD,Ads,Chrome,M,39,1450157276.31606,0
127300,2015-05-03 10:48:51,2015-06-21 10:40:53,11,DUGCNEKLPJNXT,SEO,IE,F,32,328649802.766414,0
76849,2015-03-25 21:33:47,2015-04-04 07:18:27,24,NOPPPJANKOKQG,Ads,Safari,F,31,1788858983.6746602,0
74684,2015-03-13 02:55:07,2015-03-13 17:39:51,42,RSPOYCBQIOXXW,Ads,IE,M,29,860391814.6229019,0
21663,2015-03-21 00:29:45,2015-06-10 00:38:16,28,JBEAGVGZGCPPF,SEO,Opera,F,40,2602046595.7244897,0
171627,2015-03-31 14:45:15,2015-04-14 04:11:09,90,GOFKUVFULCHXU,SEO,Safari,M,42,1427207980.56879,0
27126,2015-03-06 17:15:36,2015-06-22 08:47:30,66,PETQBCCWSDOLT,Direct,Chrome,M,44,3747970602.32491,0
109393,2015-07-04 13:29:37,2015-09-07 23:00:29,29,ERYYQNFNMNEYV,Ads,Chrome,M,35,1248937894.4605699,0
111260,2015-02-16 18:44:40,2015-06-14 02:50:19,68,DSADOPJGSBFJW,Direct,FireFox,F,43,3751460394.7148,0
267230,2015-02-13 16:45:38,2015-05-28 01:39:48,36,KLMWLFZCRWSPZ,Ads,FireFox,F,38,772953828.259032,0
91937,2015-02-01 19:25:06,2015-04-25 02:06:21,64,GKMOSNNKWNWFB,SEO,FireFox,F,29,3155391294.82733,0
244052,2015-04-14 23:32:04,2015-05-10 23:09:26,12,LUELBURJJSQHM,Ads,Opera,M,40,1094973548.71781,0
386305,2015-03-06 13:38:32,2015-07-04 07:45:43,12,RHCERTEPWQNCC,Ads,Safari,F,39,66860842.8194707,0
314833,2015-01-07 05:22:49,2015-01-07 05:22:50,55,KCMAHUALTBCNH,Ads,IE,M,39,3244988078.2046103,1
345152,2015-03-17 23:55:28,2015-05-18 00:41:14,23,HTSGOZVOJDPCV,Ads,Chrome,F,20,1945485574.6267,0
226758,2015-01-05 00:41:51,2015-01-05 00:41:52,59,UHCAPOHBEBXJW,Direct,Chrome,F,28,3445652471.12086,1
199404,2015-03-23 08:17:53,2015-04-20 18:19:35,31,SAUQNTNKSSAFL,Direct,Chrome,M,30,3102653331.97488,0
386284,2015-06-27 13:55:54,2015-07-13 11:56:34,38,JLALTBPXXCFXC,SEO,IE,M,29,397871563.252817,0
300596,2015-01-07 09:14:11,2015-01-07 09:14:12,46,CFCPERYWHZXWY,SEO,Safari,M,20,3094802493.34027,1
327612,2015-07-08 03:23:42,2015-08-23 10:53:14,45,FMHAISKSISLXK,Ads,IE,M,28,1664541879.26255,1
185285,2015-03-26 11:08:56,2015-06-23 08:39:20,51,XXKHEDLUGMDQH,Ads,Chrome,M,34,1256393274.50998,0
128971,2015-05-13 18:54:40,2015-08-26 14:12:25,29,GBTGZNLXBGKZY,SEO,Safari,F,18,875912826.209496,0
237240,2015-04-03 07:45:56,2015-06-19 16:15:38,31,HPFZFWWXORCLE,Direct,FireFox,M,25,4152014343.3761296,0
305958,2015-05-20 22:35:15,2015-06-11 09:24:53,39,BRQUSNZNZIQUD,SEO,Chrome,F,32,3029035125.43801,0
299245,2015-04-14 15:14:31,2015-07-08 08:49:41,65,RVGKCUTYWEMUR,Ads,Chrome,F,46,2422848811.69495,0
87749,2015-03-02 00:53:48,2015-04-07 01:49:45,48,TQRUINKAROTPW,Ads,Chrome,M,32,298616216.091711,0
58694,2015-06-15 12:26:32,2015-09-17 21:32:29,43,KQDJHPXURLBCQ,SEO,Safari,F,28,1651523877.08867,0
290700,2015-08-01 15:31:51,2015-09-28 06:07:36,9,PCUHZMWQDKYOL,Ads,Chrome,M,27,2746968282.0756397,0
183311,2015-02-18 21:06:03,2015-02-19 01:07:18,20,JOUZAGSHEDAXI,SEO,FireFox,M,27,2481334935.31319,0
66097,2015-05-22 21:51:26,2015-06-30 21:00:17,24,HGVGIDLQUNJPF,SEO,IE,F,19,2714952922.7923603,0
207752,2015-04-06 02:44:04,2015-07-10 23:36:20,47,URVLCBLAUTJEI,SEO,Opera,F,26,225848165.92543998,0
399040,2015-03-18 18:13:38,2015-04-29 08:16:31,51,MVKKDEWBCEZRR,SEO,Chrome,M,24,571734981.503971,0
62687,2015-01-09 21:23:35,2015-01-09 21:23:36,52,PQGKGQACIARBV,Ads,Chrome,F,36,720333799.868186,1
351443,2015-03-09 03:27:17,2015-06-19 19:46:21,39,YDJHVGVWXQRVJ,Ads,IE,F,28,3056982441.5041,0
28039,2015-06-07 14:03:00,2015-08-31 14:09:00,36,AKUKAWWMGUNGL,SEO,Chrome,M,36,1316330924.4786,0
90976,2015-01-10 16:18:39,2015-01-23 08:44:03,51,GPHQNPFLMPPNK,Ads,FireFox,M,31,2199769918.12904,0
345339,2015-05-03 04:19:39,2015-08-17 14:58:33,10,XIOJVMECZYSTR,Ads,Safari,M,48,3279564698.4177604,0
227396,2015-05-26 17:12:59,2015-09-01 06:30:54,28,WFMPBKBEVZVJO,Ads,Chrome,M,30,3231614663.2044,0
144593,2015-01-07 11:44:05,2015-03-19 06:59:20,42,HVGURMSMJNYBW,SEO,IE,F,33,2151952184.11386,0
156381,2015-03-11 00:33:51,2015-04-06 21:17:10,16,ZMNEDLPAZWZYR,Ads,IE,M,39,1212855246.2873,0
231252,2015-03-24 23:16:56,2015-05-11 22:05:14,33,FPNLFUQUXBXMB,SEO,Safari,F,44,216690173.088165,0
148220,2015-04-26 06:07:27,2015-06-05 10:13:47,33,GJUSMMWBFEOMC,SEO,Chrome,M,26,1486432331.77878,0
111347,2015-06-20 13:04:31,2015-10-16 05:01:38,32,RSBEOMQXIFNLC,Ads,IE,F,38,3907780697.89843,0
249649,2015-03-20 12:29:24,2015-05-07 04:38:34,35,KKEMLSCWVCRVT,Ads,FireFox,M,44,1376911339.98683,0
40386,2015-03-08 05:51:43,2015-05-04 22:39:48,10,MKHGCHYGWHMJC,SEO,IE,M,33,2758966943.42134,0
219992,2015-03-21 15:08:09,2015-06-19 03:53:48,82,UPFWXNWMZRZJA,Ads,IE,M,37,3267727345.09565,0
355543,2015-01-10 17:03:03,2015-01-10 17:03:04,22,SVWXYXETCQFOT,Direct,Chrome,M,30,1883167214.94666,1
374750,2015-06-17 13:06:02,2015-10-08 06:19:52,34,RKGIQWLMMZSEN,Direct,Safari,M,20,930376797.7366279,0
280704,2015-05-23 10:25:32,2015-06-17 11:50:38,23,TSZWDSCTUWDYN,SEO,FireFox,F,34,374668233.785221,0
199440,2015-07-10 00:02:29,2015-10-07 09:30:17,9,SROKPGAPGEWCI,SEO,Safari,F,26,3342431154.1161604,0
238192,2015-02-08 19:15:19,2015-05-30 23:03:53,29,KFCEIRWZUCOYL,Ads,Chrome,M,35,624966924.971167,0
342409,2015-01-02 00:59:11,2015-01-02 00:59:12,23,KYVPIVGZBEXNK,Direct,IE,M,37,2881395621.4846396,1
201882,2015-07-14 01:23:16,2015-10-22 08:58:00,52,EQUMONGYJEYLX,Ads,IE,F,30,2345705771.79606,0
45363,2015-03-04 03:22:10,2015-04-09 06:25:30,68,XUZSHDNNERXWW,Direct,IE,M,24,1752502636.68644,0
180874,2015-02-08 16:25:30,2015-03-16 19:38:53,12,UVCJRCFLITOOB,SEO,IE,M,46,3811004653.7683,0
47338,2015-02-26 03:41:35,2015-03-12 05:46:19,55,YNKAAEDZSQYFI,Ads,IE,M,18,3343251897.04813,1
37039,2015-08-04 13:04:28,2015-09-10 23:14:57,56,ZFJRDQTDBKIWC,Direct,Chrome,F,36,3319414813.25457,0
340443,2015-01-28 15:21:55,2015-02-10 13:22:36,10,ZJPHQEXZXLYXC,Direct,IE,F,28,792311587.780543,0
121089,2015-05-04 01:34:27,2015-08-31 00:40:18,56,TYFNNDJRZBYFT,Direct,Safari,M,40,481860001.610937,0
368474,2015-06-12 03:56:49,2015-07-27 01:02:36,21,TXBLLIICNXRTO,Ads,FireFox,F,31,3986209089.3682704,0
39737,2015-08-16 00:41:31,2015-10-15 14:57:40,28,HEMOLUQRACSLX,Ads,IE,M,43,1760125988.81157,0
96945,2015-04-28 14:37:13,2015-07-08 17:34:11,35,MVKVNOSDVMTQU,Direct,Chrome,M,32,1093759583.38274,0
35861,2015-01-31 20:33:38,2015-03-15 00:51:40,26,ADMLLRCCIHNOT,SEO,Chrome,M,27,3387927174.3125,0
390144,2015-07-13 00:55:31,2015-11-02 17:50:21,9,ZODCNJLMWDRDX,SEO,Chrome,M,24,1745842810.6549098,0
392982,2015-04-04 13:02:51,2015-07-17 08:23:50,16,HHSSFXGYCLCZI,Ads,Chrome,M,25,1642418125.2885802,0
314130,2015-05-11 04:06:01,2015-07-16 18:27:33,14,LXSBAFHOAPHMA,Ads,Safari,M,22,993622692.817119,0
274839,2015-08-07 14:42:14,2015-09-09 20:22:17,12,VLZXJLQTBSFNT,SEO,FireFox,M,30,4232273531.8852797,0
71402,2015-05-20 20:03:46,2015-06-11 13:23:03,11,GQLDCKJIUFHYG,SEO,FireFox,M,28,450646397.065163,0
308369,2015-06-28 12:06:31,2015-09-28 18:31:42,12,QCDSLSFJFSYVH,SEO,Safari,M,34,661021540.262843,0
133122,2015-03-21 00:36:25,2015-06-26 08:39:12,40,TNVOWJTBXXFJT,SEO,Chrome,M,18,3897540580.78223,0
10759,2015-07-22 09:08:55,2015-08-02 02:46:41,35,NXJQHTSDZKHLU,Ads,Chrome,F,33,714919754.773715,0
307436,2015-06-23 10:50:24,2015-07-13 11:09:50,22,UXNNWUBWZUEGS,Ads,Chrome,F,32,41569251.346489705,0
19638,2015-04-02 06:06:22,2015-07-08 03:16:41,30,JBHBFNWMUFWEG,Direct,Chrome,F,27,633499058.909471,0
220687,2015-07-17 13:59:38,2015-09-25 18:29:03,64,TUBOBRVPNERGX,Ads,Safari,F,32,4022048727.78284,0
41087,2015-01-14 23:34:35,2015-03-25 20:20:03,29,CYCERYBLJEMGS,SEO,Chrome,M,47,671460330.078738,0
13667,2015-05-16 20:57:04,2015-08-09 17:48:45,28,HQZGXPFEOYXDJ,Ads,Chrome,M,54,3442082942.14075,0
372119,2015-06-03 12:47:48,2015-09-14 07:31:05,21,TBKPROKAJDHNW,SEO,FireFox,F,37,1480117999.6412401,0
20057,2015-01-29 18:17:32,2015-03-23 04:24:23,41,YEPULPEFHCFTA,Ads,Chrome,M,34,2161199858.3737197,0
8802,2015-02-24 13:03:24,2015-03-16 02:45:53,32,KFTYWTWGKQDLQ,Ads,Chrome,F,29,3746139840.7823796,0
36751,2015-01-23 18:45:34,2015-05-13 00:42:29,32,YSHUUMXFKYGUF,Ads,FireFox,M,31,1950527904.31562,0
271404,2015-05-05 22:24:46,2015-08-03 03:28:59,20,CSBOZOUJPFZWA,SEO,Chrome,M,29,1256152429.4904802,0
310631,2015-08-11 16:35:08,2015-10-16 19:05:00,59,DAIYTZIBGTFQH,SEO,IE,M,23,3337057775.36324,0
222055,2015-03-28 11:20:43,2015-06-19 04:20:23,28,HWDILPQHGYZBM,SEO,IE,M,32,3131198923.72902,0
399841,2015-05-28 03:06:39,2015-07-02 05:21:11,33,GHLFASJCWFWXA,SEO,Chrome,F,36,306105806.946078,0
272742,2015-05-24 18:59:10,2015-07-25 18:10:49,39,EGTDIOKZYZGIC,SEO,IE,M,33,3372929521.65632,0
78287,2015-01-26 14:47:28,2015-03-28 10:52:02,20,ISZWWRKDAZOGV,Direct,Chrome,M,21,304753701.550108,0
269561,2015-07-10 08:47:54,2015-09-11 22:47:02,38,ULWVLUZLWWFFI,SEO,FireFox,F,21,2587963096.08431,0
250063,2015-05-10 14:33:24,2015-08-03 10:03:11,21,PAJRMQXRNMVHN,SEO,FireFox,F,32,3018896221.2294397,0
348539,2015-05-22 23:47:12,2015-06-28 08:47:32,28,GXOUVVLTYHZDS,Direct,Chrome,F,36,2652349318.66725,0
399020,2015-02-09 18:47:57,2015-05-21 14:11:17,50,TZBBAALMMDRBE,SEO,Chrome,M,31,4262977324.46925,0
174926,2015-01-06 07:40:04,2015-01-17 04:28:25,63,DOLEAAICVDPKR,Ads,Chrome,M,26,2616490928.18398,0
362235,2015-08-16 23:59:15,2015-08-18 12:01:11,20,GXQOKICEKOAJH,SEO,Chrome,M,36,405209318.91465896,0
243746,2015-07-10 04:43:10,2015-07-25 17:41:03,58,QENRDXUSGFOXE,Ads,FireFox,F,35,1088363361.12011,0
318515,2015-02-21 10:01:06,2015-05-21 01:34:28,39,KHELMCVJIZFQF,Ads,Safari,M,34,2017867010.0999699,0
206673,2015-01-23 19:59:12,2015-05-14 13:16:52,25,BHTNNVNZFBKPR,Ads,FireFox,F,27,685365136.821804,0
112079,2015-01-28 06:29:39,2015-03-03 08:34:43,33,VQDBOZPSYUNTW,Direct,Chrome,F,23,1750378787.42425,0
11858,2015-03-11 10:50:38,2015-04-16 16:43:15,34,LFGNDNHPOAXGW,Direct,Safari,F,27,3923377105.5196,0
233711,2015-05-03 10:36:07,2015-08-04 13:00:04,42,CPKYJTKNXHSWF,Ads,Safari,F,38,2015237191.9102302,1
315132,2015-04-13 22:03:49,2015-07-16 13:36:53,9,LYYFOPMTZAXBU,Ads,Chrome,F,50,438537311.615046,0
316196,2015-04-07 23:03:51,2015-07-21 05:01:17,27,LEVNTFOTSCVSL,Direct,IE,M,23,2034086423.1675103,0
390546,2015-01-19 11:54:18,2015-02-17 15:42:13,35,RROSBBEWECLBI,Direct,Chrome,M,27,4109297974.32457,0
6353,2015-02-17 06:41:04,2015-02-21 04:18:38,22,NHCQGJJFYLPZS,SEO,FireFox,M,40,245769692.29860097,0
32549,2015-02-10 03:58:35,2015-04-20 23:01:33,80,TUGZIKIBMILXS,Ads,FireFox,M,27,41847576.2422618,0
17490,2015-08-16 07:17:41,2015-11-02 18:28:47,39,DHAYUSPSMSSUN,Ads,FireFox,M,30,3352812127.17322,0
5016,2015-06-28 18:16:18,2015-08-19 14:30:46,32,YCBNELCIUIUXI,Ads,IE,F,33,2091887707.8973,0
4072,2015-06-03 16:09:38,2015-08-06 09:51:58,21,HLTWYFAZSRMZK,Ads,Chrome,M,55,3154329415.11332,0
45205,2015-02-15 08:18:07,2015-03-03 10:27:16,35,NPXJAWUVJEVNQ,Ads,IE,M,41,1563755476.8891802,0
299810,2015-02-16 16:07:47,2015-05-20 20:48:44,16,PKSGSUVFIYWMA,SEO,IE,M,44,2516220963.96615,0
252654,2015-08-01 23:59:22,2015-09-14 17:21:07,49,RJPPNEQXFGMCL,SEO,Chrome,M,27,4151183106.56239,0
324595,2015-04-13 14:30:25,2015-07-15 03:10:26,35,YESWDOTVJLWLS,Direct,FireFox,M,35,3677056246.9210796,0
305770,2015-07-28 13:25:40,2015-09-05 07:20:13,47,MEQHVMIQIVXTZ,Direct,FireFox,M,32,2398152401.40762,0
220976,2015-08-09 21:54:18,2015-10-22 23:12:22,26,KMBIOTDPQCAYC,SEO,IE,F,46,4014775546.39604,0
301633,2015-08-13 02:33:35,2015-09-01 22:25:07,47,PQBPVSTXZNZPR,Ads,IE,F,36,2602384252.18598,0
214805,2015-01-01 20:47:30,2015-02-05 09:48:21,41,ODJEAWLEQHNFU,Ads,Chrome,M,26,1030420972.7114401,0
369427,2015-02-23 10:09:22,2015-04-23 04:57:22,34,SYRGWEDUXRFLH,SEO,Chrome,M,24,3788550868.86836,0
229135,2015-03-28 12:11:44,2015-07-23 00:35:15,17,RJEJRTALXZQYT,Direct,IE,F,44,2801098715.93457,0
22350,2015-02-07 08:43:49,2015-03-18 00:29:07,43,RZLGWYUOMPBCB,Ads,Chrome,M,28,1813887793.5113301,0
137845,2015-08-03 09:36:38,2015-11-09 13:33:13,47,HTHGGVJQZIPOB,Ads,Chrome,F,30,1434663918.33903,0
9327,2015-01-19 08:17:58,2015-04-04 17:56:50,29,KHPAVARHIAUDY,SEO,Chrome,M,21,4596268.1596348,0
295616,2015-06-27 18:22:13,2015-07-26 13:01:40,53,OHKDIISDTTEOY,Ads,IE,M,29,3105816748.0328,0
66894,2015-07-26 20:08:35,2015-10-31 09:43:19,47,BSHKQGFMAKXIZ,Ads,Safari,M,43,2388137772.6017,0
344995,2015-01-22 19:49:06,2015-03-09 10:28:52,24,UFPARWCFQUKSU,SEO,Chrome,M,21,1493167860.57435,0
195777,2015-01-01 19:39:31,2015-01-01 19:39:32,52,KUWNBFZTYJPRZ,SEO,IE,M,32,4240402078.33437,1
3186,2015-07-11 09:50:17,2015-07-21 09:13:05,59,NJLOHRYOOPOVF,SEO,Chrome,M,24,4082499256.52736,0
388312,2015-02-22 13:48:33,2015-04-11 17:20:15,96,SRHTKIHXFCTUJ,Ads,IE,F,41,1121362758.0836,0
99262,2015-03-05 22:55:48,2015-07-03 19:39:19,31,IVDAWXGHSNTWG,SEO,Chrome,M,44,4032164838.61347,0
118657,2015-06-23 19:44:05,2015-07-06 07:06:49,70,QFEQSPZLVVIZR,SEO,Chrome,F,24,2112487815.3048801,0
346471,2015-04-27 15:45:52,2015-06-03 09:22:36,19,TMGAFOQTFWBFW,Direct,IE,F,18,3255793656.23565,0
326655,2015-03-10 20:23:38,2015-03-23 08:05:39,20,QLKRSDNRZSBON,SEO,IE,M,38,2875466467.3165803,0
367475,2015-03-25 09:00:06,2015-06-15 05:30:13,55,RQCQOJBLIGSSZ,SEO,FireFox,F,32,1935112684.4101398,0
168566,2015-04-29 06:09:55,2015-08-06 09:13:00,36,JYVICZAVIGRWJ,Ads,Chrome,F,33,868668073.196004,0
193432,2015-03-24 23:19:24,2015-06-14 08:42:52,40,MRZQWXRVZWIOK,SEO,FireFox,M,29,3791058609.0431104,0
222930,2015-03-07 22:24:57,2015-05-28 03:44:44,25,RBMGGJRRFBHKK,Direct,FireFox,F,37,1554239544.37987,1
242540,2015-02-04 04:59:55,2015-06-03 17:11:05,24,NWJWVFLGUZZCO,SEO,Chrome,M,22,3921377392.7481604,0
214039,2015-04-28 05:40:26,2015-04-28 08:43:09,50,AJTGXLLLRGYJA,Ads,Chrome,F,32,285528807.422563,0
333960,2015-02-15 10:28:07,2015-02-27 18:20:38,16,AUSSWCQFEUAWR,Ads,Chrome,M,41,1428769798.38744,0
80061,2015-03-14 05:30:34,2015-04-15 11:04:29,31,SPFAENALECLYT,Ads,Chrome,M,33,275358631.310003,0
222023,2015-06-08 05:37:22,2015-06-22 18:42:17,11,BDMHOVBZRRNXJ,Ads,Chrome,M,29,1323836017.09848,0
308891,2015-06-05 05:10:54,2015-08-19 18:46:59,14,CZIJYCAXVSKYF,Direct,Chrome,F,38,4103815266.89355,0
15945,2015-02-02 21:16:52,2015-05-31 07:26:03,32,BSWLKLRCHAZOP,SEO,Opera,M,31,3862181287.1359,0
277271,2015-05-01 14:47:51,2015-07-31 17:45:20,35,WLVONXRPOUYMI,SEO,FireFox,M,48,2012713064.72158,0
318064,2015-01-11 12:23:24,2015-01-11 12:23:25,9,ZDVLUBPEEMBQV,Ads,Chrome,M,28,1560125765.91908,1
20812,2015-04-19 01:30:25,2015-08-12 06:47:51,25,DEBQLSZFBSJMV,SEO,FireFox,F,28,1264367033.50765,0
166194,2015-04-13 03:32:13,2015-04-17 04:23:14,19,POXFEDQGHFQTU,Direct,Safari,M,21,2140526758.9771602,0
25172,2015-02-08 21:03:29,2015-03-21 12:09:30,34,XGLVWJDGQMPFL,Ads,IE,F,18,1646258507.6672099,0
262516,2015-04-16 00:10:32,2015-07-31 01:17:13,53,JOXGRMAKELOAA,Ads,IE,F,34,3185741622.41914,0
146597,2015-04-22 00:11:06,2015-07-20 14:13:33,47,EOFOGHXNIOQKW,Direct,IE,M,29,3984460193.0779796,0
219219,2015-02-21 21:38:54,2015-04-26 11:28:17,27,VUWHSAKSYVDZY,Ads,Safari,M,38,250296862.351304,0
224688,2015-06-06 20:37:26,2015-09-24 00:30:20,55,GCTZKMORLBLKD,Direct,Safari,F,21,2904699689.19485,1
40922,2015-04-10 05:12:12,2015-05-04 03:22:39,13,TNEJGZQVQWZBN,Direct,Opera,F,43,2975461226.57413,0
155704,2015-05-08 12:19:29,2015-07-27 20:48:05,94,YVSOQXABPPFOX,Direct,Chrome,F,38,2734104522.9869,0
197933,2015-07-25 15:41:24,2015-09-21 04:01:19,19,TUIORXUAJLSYV,Direct,Chrome,F,35,2028961568.72076,0
86669,2015-05-10 22:51:45,2015-06-23 22:10:29,24,QRJVVPSKMGTPD,SEO,Chrome,F,38,3853767603.4186397,0
129354,2015-02-07 02:13:08,2015-02-18 20:24:22,30,DNJPBELYHGHGX,Ads,Chrome,M,33,3233187126.44969,0
8031,2015-07-23 21:32:17,2015-11-01 03:16:10,20,XXYZKDXLHCEJB,SEO,Safari,M,28,240504210.500296,0
270063,2015-03-05 00:17:11,2015-06-03 13:55:50,65,JYLLDIZPZNYWT,SEO,Chrome,M,24,3648585837.3615203,0
200359,2015-04-16 10:53:17,2015-05-19 15:55:56,41,CLAJYXWBLHKGI,Direct,IE,M,38,2931678253.2992897,0
360305,2015-08-17 03:05:03,2015-10-30 08:59:37,30,JWTFLKGYZDXIV,SEO,FireFox,M,23,2518139262.8856397,0
278781,2015-05-05 18:53:45,2015-06-01 14:51:36,52,BRZZNZYFIIGNN,Ads,Chrome,F,41,1890785296.6801698,1
95544,2015-03-07 12:09:56,2015-04-28 09:25:46,34,KLJODXSMVIECD,SEO,Chrome,M,34,1622791526.83072,0
257040,2015-02-20 15:25:59,2015-06-10 22:05:42,51,VPLWSIDTPWSIG,SEO,Chrome,M,33,687146082.490943,0
986,2015-01-23 07:50:24,2015-03-06 13:13:38,15,VIGFQEHIFXHIQ,SEO,Chrome,F,34,1045405312.11419,0
272593,2015-06-18 02:24:16,2015-10-09 10:53:25,22,GSTZLABDQGWMS,Direct,Chrome,F,21,2676105774.81863,1
110949,2015-01-24 06:58:57,2015-05-13 10:20:05,40,EQFLYSYWLOZOZ,Ads,Chrome,F,19,2168916415.5322,0
246688,2015-08-13 22:01:40,2015-12-05 12:17:53,43,JEUXJOYSVDYGF,Ads,IE,F,30,3603883459.16056,0
165432,2015-01-06 12:10:54,2015-01-06 12:10:55,17,YTASQUTUCTQNB,Direct,Chrome,F,46,96394583.05243051,1
327139,2015-04-17 06:35:09,2015-08-13 11:53:38,82,MGWIKMFMDGXPJ,Ads,Safari,F,34,332909775.325,0
